gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1.0,0.4722222222222222,0.6661691542288557,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.3799387442572741,0.0
1.0,0.4027777777777777,0.2661691542288557,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.0637059724349157,0.0
0.0,0.0138888888888888,0.3686567164179104,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6986217457886676,0.0
0.0,0.4305555555555555,0.618905472636816,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3180704441041347,0.0
0.0,0.3333333333333333,0.3781094527363183,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.1287901990811638,0.0
0.0,0.0416666666666666,0.7676616915422886,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3874425727411945,0.0
0.0,0.7638888888888888,0.0144278606965173,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6666666666666666,0.0416539050535987,0.0
0.0,0.0138888888888888,0.0218905472636815,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.2473200612557427,0.0
0.0,0.9583333333333331,0.6676616915422885,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7408882082695253,0.0
0.0,0.8472222222222222,0.071641791044776,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.1482388973966309,0.0
0.0,0.0277777777777777,0.0124378109452736,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.4131699846860643,1.0
0.0,0.1666666666666666,0.0278606965174129,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.347166921898928,0.0
0.0,1.0,0.0646766169154228,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.2182235834609494,0.0
0.0,0.986111111111111,0.8656716417910447,1.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8666156202143951,0.0
0.0,0.2361111111111111,0.3189054726368159,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9486983154670752,0.0
0.0,0.1944444444444444,0.6338308457711442,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0519142419601837,0.0
1.0,1.0,0.9592039800995026,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9421133231240428,0.0
0.0,0.6944444444444444,0.1706467661691542,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.1944869831546707,0.0
0.0,0.8472222222222222,0.3228855721393034,0.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,0.410260336906585,0.0
0.0,0.4583333333333333,0.017910447761194,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.8131699846860643,0.0
1.0,0.2916666666666666,0.6796019900497512,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2176110260336906,0.0
0.0,0.25,0.0686567164179104,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.617457886676876,0.0
0.0,0.7083333333333333,0.0159203980099502,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.9990811638591116,0.0
0.0,0.9444444444444444,0.7134328358208956,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.7496171516079633,0.0
0.0,0.8194444444444444,0.8079601990049752,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7131699846860643,0.0
0.0,0.8055555555555555,0.0203980099502487,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.0464012251148545,0.0
0.0,0.6805555555555555,0.0189054726368158,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.9940275650842266,0.0
0.0,0.8055555555555555,0.2696517412935323,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.6666666666666666,0.3359877488514548,0.0
0.0,0.0138888888888888,0.3139303482587064,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6347626339969372,0.0
0.0,0.5833333333333333,0.8960199004975123,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.5966309341500765,0.0
0.0,0.4166666666666666,0.0079601990049751,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.786676875957121,0.0
0.0,0.736111111111111,0.917910447761194,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.7364471669218989,0.0
0.0,0.9305555555555556,0.854228855721393,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.8485451761102603,1.0
0.0,0.0833333333333333,0.3194029850746268,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.41791730474732,0.0
0.0,0.2916666666666666,0.0154228855721393,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.465084226646248,0.0
0.0,0.0138888888888888,0.7223880597014924,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.9689127105666157,1.0
0.0,0.0138888888888888,0.0169154228855721,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.3333333333333333,0.2286370597243491,0.0
1.0,0.4444444444444444,0.8174129353233831,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.4287901990811638,0.0
0.0,0.0555555555555555,0.3228855721393034,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2695252679938744,0.0
0.0,0.9583333333333331,0.0149253731343283,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.1038284839203675,0.0
0.0,0.9444444444444444,0.8975124378109453,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.8597243491577335,1.0
0.0,0.1111111111111111,0.36318407960199,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5695252679938744,0.0
0.0,0.7222222222222222,0.8164179104477611,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.6730474732006125,0.0
0.0,0.9305555555555556,0.3213930348258705,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.4344563552833078,0.0
0.0,0.2916666666666666,0.1019900497512437,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7781010719754977,0.0
1.0,0.0555555555555555,0.5169154228855721,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3718223583460949,0.0
0.0,0.5694444444444444,0.6134328358208956,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.4421133231240429,1.0
0.0,0.6388888888888888,0.4572139303482587,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.3333333333333333,0.3990811638591118,0.0
1.0,0.611111111111111,0.6656716417910448,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4848392036753445,0.0
0.0,0.0277777777777777,0.0184079601990049,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5600306278713629,0.0
0.0,0.7916666666666666,0.4029850746268656,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.4557427258805513,0.0
0.0,0.6527777777777778,0.818407960199005,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.610260336906585,0.0
0.0,0.5,0.4522388059701493,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.3333333333333333,0.276416539050536,0.0
0.0,0.4861111111111111,0.4208955223880596,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2434915773353752,0.0
0.0,0.9583333333333331,0.4298507462686567,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.5396630934150076,0.0
0.0,0.4027777777777777,0.5701492537313433,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.2577335375191424,0.0
0.0,0.625,0.3572139303482586,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,1.0,0.3333333333333333,0.2990811638591117,1.0
0.0,0.6805555555555555,0.0243781094527363,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.3333333333333333,0.0105666156202143,0.0
0.0,0.4027777777777777,0.5238805970149254,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.2404287901990811,0.0
1.0,0.1527777777777777,0.7651741293532338,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9992343032159264,1.0
1.0,0.4027777777777777,0.4009950248756219,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1874425727411944,0.0
1.0,0.7916666666666666,0.7661691542288557,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.6901990811638591,1.0
0.0,0.4166666666666666,0.6074626865671642,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,0.3333333333333333,0.3177641653905053,0.0
0.0,1.0,0.7835820895522387,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.8535987748851455,0.0
1.0,0.736111111111111,0.753731343283582,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.6666666666666666,0.6303215926493109,0.0
0.0,0.6666666666666666,0.0099502487562188,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.9535987748851454,0.0
0.0,0.1388888888888889,0.7985074626865671,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.0171516079632465,1.0
0.0,0.375,0.6313432835820896,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.6666666666666666,0.2830015313935681,0.0
1.0,0.6944444444444444,0.9004975124378108,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6911179173047473,0.0
0.0,0.8333333333333333,0.7233830845771144,1.0,1.0,1.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.6666666666666666,0.6938744257274119,1.0
0.0,0.0277777777777777,0.6343283582089552,1.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.2140888208269525,1.0
0.0,0.25,0.3751243781094527,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0252679938744257,0.0
0.0,0.3194444444444444,0.0189054726368158,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5301684532924962,0.0
0.0,0.2083333333333333,0.0149253731343283,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.4142419601837672,0.0
0.0,0.0138888888888888,0.017412935323383,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6666666666666666,0.2459418070444104,0.0
0.0,0.1388888888888889,0.3711442786069651,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7006125574272588,0.0
1.0,0.986111111111111,0.7338308457711442,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.8044410413476263,0.0
0.0,0.0138888888888888,0.317412935323383,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.647166921898928,0.0
0.0,0.5416666666666666,0.546268656716418,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.3641653905053598,0.0
0.0,0.986111111111111,0.6054726368159203,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7062787136294028,0.0
0.0,0.0277777777777777,0.2766169154228855,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9217457886676876,1.0
0.0,0.5138888888888888,0.0208955223880596,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.8398162327718224,0.0
0.0,0.1944444444444444,0.872636815920398,0.0,1.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.09739663093415,1.0
0.0,0.4305555555555555,0.4676616915422885,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2457886676875957,1.0
0.0,0.3194444444444444,0.5706467661691541,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1960183767228177,1.0
1.0,1.0,0.4597014925373134,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6022970903522205,0.0
0.0,0.4444444444444444,0.8268656716417909,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,0.443032159264931,0.0
0.0,0.0833333333333333,0.026865671641791,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0269525267993874,0.0
0.0,0.4583333333333333,0.0741293532338308,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.3333333333333333,0.9367534456355284,0.0
0.0,0.1527777777777777,0.5786069651741294,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9444104134762634,0.0
1.0,0.4166666666666666,0.56318407960199,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,0.2751914241960184,0.0
0.0,1.0,0.5582089552238805,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6722817764165391,0.0
0.0,0.7083333333333333,0.4203980099502488,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.4154670750382848,0.0
0.0,0.0,0.6228855721393034,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
0.0,0.0138888888888888,0.4109452736318407,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.7418070444104135,0.0
0.0,0.0277777777777777,0.6119402985074627,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.1704441041347626,1.0
1.0,0.1805555555555555,0.5164179104477612,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.9736600306278712,1.0
0.0,0.0138888888888888,0.2641791044776119,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.5739663093415007,0.0
0.0,0.4583333333333333,0.6477611940298507,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.3669218989280245,1.0
0.0,0.4027777777777777,0.799502487562189,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3333333333333333,0.388208269525268,1.0
0.0,1.0,0.8263681592039801,0.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.8647779479326186,0.0
0.0,0.1666666666666666,0.2616915422885572,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.620980091883614,1.0
0.0,0.0555555555555555,0.5940298507462687,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4059724349157733,1.0
1.0,0.986111111111111,0.8537313432835821,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8784073506891271,0.0
0.0,0.1388888888888889,0.5651741293532337,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.9098009188361408,0.0
0.0,1.0,0.7164179104477612,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7863705972434916,0.0
0.0,0.9583333333333331,0.0144278606965173,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.110719754977029,0.0
0.0,0.0555555555555555,0.0149253731343283,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.9049004594180704,0.0
0.0,0.9027777777777776,0.6626865671641791,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6941807044410413,0.0
0.0,0.0138888888888888,0.5159203980099502,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8427258805513017,0.0
0.0,0.5694444444444444,0.5572139303482587,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.4104134762633997,0.0
0.0,0.986111111111111,0.0184079601990049,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.1081163859111791,0.0
0.0,0.0555555555555555,0.4592039800995025,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.3341500765696784,0.0
1.0,0.1111111111111111,0.6661691542288557,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.8384379785604901,0.0
0.0,0.0138888888888888,0.0208955223880596,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.2470137825421133,0.0
0.0,0.1666666666666666,0.5522388059701492,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.9601837672281776,1.0
0.0,0.9444444444444444,0.0169154228855721,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.0852986217457886,0.0
0.0,0.0138888888888888,0.5577114427860697,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.8754977029096478,1.0
1.0,0.7777777777777777,0.9323383084577114,0.0,0.0,0.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.6666666666666666,0.7915773353751914,1.0
0.0,0.1111111111111111,0.5646766169154228,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8039816232771823,0.0
0.0,0.4861111111111111,0.071641791044776,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.9267993874425728,0.0
0.0,0.8333333333333333,0.918905472636816,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8047473200612557,0.0
0.0,0.9166666666666666,0.0228855721393034,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0990811638591118,0.0
